objid,mjd,magpsf,sigmapsf,fid,ra,dec
OBJ_012,59039.359281969635,17.78596057911865,0.03,1,150.12,20.0
OBJ_012,59041.17539720739,17.96440871929773,0.03,1,150.12,20.0
OBJ_012,59044.24182100144,17.889088609940714,0.03,2,150.12,20.0
OBJ_012,59044.26080125459,17.953242192651597,0.03,1,150.12,20.0
OBJ_012,59044.28705887848,17.875563944429814,0.03,2,150.12,20.0
OBJ_012,59047.62167485944,17.865936500345388,0.03,1,150.12,20.0
OBJ_012,59049.468566517244,17.938179260757835,0.03,2,150.12,20.0
OBJ_012,59049.5602383827,17.876384865807236,0.03,2,150.12,20.0
OBJ_012,59054.452367790094,17.82821154963586,0.03,1,150.12,20.0
OBJ_012,59054.693583675755,17.901238009902254,0.03,1,150.12,20.0
OBJ_012,59058.567261860924,17.83673837339995,0.03,2,150.12,20.0
OBJ_012,59060.97910923275,17.904946492577576,0.03,1,150.12,20.0
OBJ_012,59061.61117593261,17.974538828749928,0.03,1,150.12,20.0
OBJ_012,59066.91037052975,17.95372527245767,0.03,1,150.12,20.0
OBJ_012,59072.70481948899,17.905684440243018,0.03,1,150.12,20.0
OBJ_012,59073.97026765416,17.89730591729078,0.03,1,150.12,20.0
OBJ_012,59075.035786405766,17.889752583869523,0.03,2,150.12,20.0
OBJ_012,59075.67714079574,17.87371458389729,0.03,2,150.12,20.0
OBJ_012,59076.64195908519,17.92334554782701,0.03,1,150.12,20.0
OBJ_012,59077.06767035025,17.89769759888228,0.03,2,150.12,20.0
OBJ_012,59078.28414933326,17.88650689608784,0.03,2,150.12,20.0
OBJ_012,59082.1408076669,17.91909424066858,0.03,1,150.12,20.0
OBJ_012,59084.699011475466,17.804673017112165,0.03,2,150.12,20.0
OBJ_012,59085.86024370326,18.00341586267914,0.03,1,150.12,20.0
OBJ_012,59086.10991444159,17.93709854581154,0.03,2,150.12,20.0
OBJ_012,59089.246790305886,17.83590368762076,0.03,2,150.12,20.0
OBJ_013,59003.01843580239,17.295209764295038,0.03,1,150.13,20.0
OBJ_013,59004.03697574745,17.2977110394353,0.03,1,150.13,20.0
OBJ_013,59004.23444970485,17.2516360701392,0.03,1,150.13,20.0
OBJ_013,59004.8686838705,17.23386329975531,0.03,2,150.13,20.0
OBJ_013,59005.40371318061,17.196733035722215,0.03,1,150.13,20.0
OBJ_013,59006.07785613349,17.192731613855926,0.03,1,150.13,20.0
OBJ_013,59007.009839098915,17.270642291720335,0.03,2,150.13,20.0
OBJ_013,59007.34232890198,17.198011601554928,0.03,1,150.13,20.0
OBJ_013,59007.52729725033,17.275992998238316,0.03,2,150.13,20.0
OBJ_013,59008.706555736586,17.236849254129208,0.03,1,150.13,20.0
OBJ_013,59008.77761865466,17.255440070590897,0.03,1,150.13,20.0
OBJ_013,59010.96744619478,17.383016682426657,0.03,2,150.13,20.0
OBJ_013,59012.199188430124,17.27916142420626,0.03,2,150.13,20.0
OBJ_013,59014.95280688795,17.259570651804335,0.03,1,150.13,20.0
OBJ_013,59015.582656174425,17.268081506077426,0.03,2,150.13,20.0
OBJ_013,59020.144960205114,17.203065437091915,0.03,1,150.13,20.0
OBJ_013,59022.019764901524,17.343705760894796,0.03,1,150.13,20.0
OBJ_013,59023.61325701348,17.319139118685776,0.03,1,150.13,20.0
OBJ_013,59025.0931563921,17.250148541138522,0.03,1,150.13,20.0
OBJ_013,59025.155940409975,17.288212706171592,0.03,1,150.13,20.0
OBJ_013,59025.22135762977,17.243169411434163,0.03,2,150.13,20.0
OBJ_013,59028.01224696475,17.296562359203723,0.03,1,150.13,20.0
OBJ_013,59028.78859715119,17.209599661801892,0.03,1,150.13,20.0
OBJ_013,59028.94000710956,17.29012183286302,0.03,1,150.13,20.0
OBJ_013,59030.27702194409,17.351811789644245,0.03,1,150.13,20.0
OBJ_013,59030.74112726097,17.29906236144024,0.03,2,150.13,20.0
OBJ_013,59031.1958808745,17.247243828368813,0.03,2,150.13,20.0
OBJ_013,59032.97741338774,17.324236796696596,0.03,2,150.13,20.0
OBJ_013,59036.79272560561,17.374275447541745,0.03,2,150.13,20.0
OBJ_013,59037.572806081494,17.313294999383643,0.03,1,150.13,20.0
OBJ_013,59041.98830271133,17.281609998368715,0.03,1,150.13,20.0
OBJ_013,59045.47439704617,17.236637381390484,0.03,2,150.13,20.0
OBJ_013,59046.161107376836,17.29853024918779,0.03,1,150.13,20.0
OBJ_013,59046.63165867932,17.372861634967744,0.03,2,150.13,20.0
OBJ_013,59048.77242856889,17.17590428933936,0.03,1,150.13,20.0
OBJ_013,59048.86240957365,17.325612768816264,0.03,1,150.13,20.0
OBJ_013,59050.58845952708,17.28413789142745,0.03,1,150.13,20.0
OBJ_013,59050.58860448533,17.352416131629163,0.03,2,150.13,20.0
OBJ_013,59050.95047069553,17.270351546918658,0.03,2,150.13,20.0
OBJ_013,59051.25014182944,17.1685621727122,0.03,1,150.13,20.0
OBJ_013,59056.21812264935,17.37632016726615,0.03,2,150.13,20.0
OBJ_013,59064.29716810555,17.218779153015525,0.03,2,150.13,20.0
OBJ_013,59064.82609726833,17.31676430881645,0.03,1,150.13,20.0
OBJ_013,59065.01332060424,17.270369783528704,0.03,1,150.13,20.0
OBJ_013,59067.08823272075,17.274768982944103,0.03,2,150.13,20.0
OBJ_013,59067.31366865473,17.28362949055648,0.03,2,150.13,20.0
OBJ_013,59067.43442327921,17.249454994330197,0.03,1,150.13,20.0
OBJ_013,59068.14507824375,17.286077490578233,0.03,1,150.13,20.0
OBJ_013,59070.40944270001,17.292132048712737,0.03,2,150.13,20.0
OBJ_013,59072.64389640776,17.31682832581104,0.03,2,150.13,20.0
OBJ_013,59076.27040520077,17.282999373234148,0.03,1,150.13,20.0
OBJ_013,59080.39134247527,17.292682905648014,0.03,1,150.13,20.0
OBJ_013,59080.66128232327,17.34315752379704,0.03,1,150.13,20.0
OBJ_013,59082.218606534836,17.23164720724483,0.03,2,150.13,20.0
OBJ_013,59082.31284025732,17.280255492569893,0.03,1,150.13,20.0
OBJ_013,59082.611549492205,17.30066392343671,0.03,1,150.13,20.0
OBJ_013,59085.76421514389,17.328520117847003,0.03,1,150.13,20.0
OBJ_013,59087.21772172272,17.27356919057851,0.03,2,150.13,20.0
OBJ_013,59087.95529595971,17.281715742034223,0.03,2,150.13,20.0
OBJ_013,59088.54109308796,17.259500951118333,0.03,1,150.13,20.0
OBJ_014,59002.070736768655,17.967700918164425,0.03,2,150.14,20.0
OBJ_014,59002.726384173795,17.907518874405927,0.03,1,150.14,20.0
OBJ_014,59003.24543969194,18.022885770922482,0.03,2,150.14,20.0
OBJ_014,59004.01921327284,17.940972087861695,0.03,1,150.14,20.0
OBJ_014,59004.06602667659,17.94692357119962,0.03,1,150.14,20.0
OBJ_014,59004.274717057764,18.004945052975966,0.03,2,150.14,20.0
OBJ_014,59004.65989934612,17.921363956198324,0.03,1,150.14,20.0
OBJ_014,59007.44170851998,17.95871899540787,0.03,1,150.14,20.0
OBJ_014,59008.0110502909,18.048398245151006,0.03,1,150.14,20.0
OBJ_014,59008.68749058374,17.97934471591396,0.03,1,150.14,20.0
OBJ_014,59008.767462639575,17.973478702442094,0.03,2,150.14,20.0
OBJ_014,59009.55294222656,17.934967787692305,0.03,2,150.14,20.0
OBJ_014,59012.551889669434,17.9090755527942,0.03,1,150.14,20.0
OBJ_014,59015.104797695065,18.04622800753197,0.03,1,150.14,20.0
OBJ_014,59020.8466057722,17.950782158345355,0.03,2,150.14,20.0
OBJ_014,59026.589761407835,18.053687122943153,0.03,2,150.14,20.0
OBJ_014,59026.63124677737,17.9245928178082,0.03,2,150.14,20.0
OBJ_014,59034.4436231031,18.021535194471333,0.03,1,150.14,20.0
OBJ_014,59034.8101246321,17.948521716875398,0.03,2,150.14,20.0
OBJ_014,59036.24598381834,17.979626643674283,0.03,1,150.14,20.0
OBJ_014,59037.312640637094,18.01962298737394,0.03,2,150.14,20.0
OBJ_014,59039.09401021604,17.980864285827383,0.03,2,150.14,20.0
OBJ_014,59039.65556652479,17.998916406207556,0.03,1,150.14,20.0
OBJ_014,59039.9689007736,17.88064107357359,0.03,2,150.14,20.0
OBJ_014,59040.09750916091,17.935752478893495,0.03,2,150.14,20.0
OBJ_014,59040.93103524532,18.06102200102502,0.03,1,150.14,20.0
OBJ_014,59041.46779374934,17.94733073460804,0.03,2,150.14,20.0
OBJ_014,59042.240597814314,17.97471903680063,0.03,2,150.14,20.0
OBJ_014,59043.61013139415,17.950633066972067,0.03,2,150.14,20.0
OBJ_014,59045.11483235893,17.927708654143746,0.03,1,150.14,20.0
OBJ_014,59049.140770008155,17.884084612058746,0.03,1,150.14,20.0
OBJ_014,59050.18625097554,17.90170046763892,0.03,2,150.14,20.0
OBJ_014,59051.871223964954,18.04291606912214,0.03,1,150.14,20.0
OBJ_014,59052.540889488715,17.954834523439487,0.03,1,150.14,20.0
OBJ_014,59054.08115143346,17.899347123508328,0.03,2,150.14,20.0
OBJ_014,59057.96143589452,17.913584285074986,0.03,1,150.14,20.0
OBJ_014,59059.43356725946,18.002458986265626,0.03,1,150.14,20.0
OBJ_014,59059.73322998502,17.911430058531536,0.03,2,150.14,20.0
OBJ_014,59059.9941057262,17.92751996374593,0.03,2,150.14,20.0
OBJ_014,59060.36422897748,17.902955875274063,0.03,2,150.14,20.0
OBJ_014,59061.4594858669,17.89583104423464,0.03,2,150.14,20.0
OBJ_014,59061.92680716316,18.041240617266304,0.03,1,150.14,20.0
OBJ_014,59063.34558061666,17.951743077341067,0.03,2,150.14,20.0
OBJ_014,59063.74091736336,17.94271220937426,0.03,2,150.14,20.0
OBJ_014,59064.08418008582,17.928715073938438,0.03,1,150.14,20.0
OBJ_014,59065.57509274783,17.994410199539892,0.03,1,150.14,20.0
OBJ_014,59069.70105760295,17.961861121616877,0.03,1,150.14,20.0
OBJ_014,59073.81084775348,17.973404633160783,0.03,2,150.14,20.0
OBJ_014,59076.441346618936,17.965630847819277,0.03,1,150.14,20.0
OBJ_014,59076.84825233676,17.94092147134107,0.03,1,150.14,20.0
OBJ_014,59077.43251152372,17.934743131721465,0.03,1,150.14,20.0
OBJ_014,59081.28040254426,17.87204244919222,0.03,1,150.14,20.0
OBJ_014,59082.24731150525,17.934198643936917,0.03,2,150.14,20.0
OBJ_014,59084.06169675632,18.06696545088564,0.03,2,150.14,20.0
OBJ_014,59084.22590656686,17.896815724290473,0.03,2,150.14,20.0
OBJ_014,59085.13988185713,17.959006147625654,0.03,1,150.14,20.0
OBJ_014,59087.856931152855,17.97557382653789,0.03,2,150.14,20.0
OBJ_014,59087.959099041145,18.01848881105548,0.03,2,150.14,20.0
OBJ_014,59088.216370512004,18.09170138523914,0.03,1,150.14,20.0
OBJ_014,59089.05160205444,17.93894775867659,0.03,1,150.14,20.0
OBJ_015,59000.03402763939,17.23171813475072,0.03,2,150.15,20.0
OBJ_015,59003.672480370114,17.240511616292086,0.03,1,150.15,20.0
OBJ_015,59003.773421802376,17.249801764638118,0.03,2,150.15,20.0
OBJ_015,59005.8924984323,17.188257714441118,0.03,2,150.15,20.0
OBJ_015,59005.89901233664,17.164366692840623,0.03,1,150.15,20.0
OBJ_015,59007.21424043912,17.156115848038247,0.03,2,150.15,20.0
OBJ_015,59011.78547226816,17.224668093884237,0.03,2,150.15,20.0
OBJ_015,59012.20124133708,17.14503319989103,0.03,1,150.15,20.0
OBJ_015,59013.78400529088,17.13443013854107,0.03,2,150.15,20.0
OBJ_015,59017.9136186127,17.20782629029546,0.03,2,150.15,20.0
OBJ_015,59018.00504533125,17.20625665343181,0.03,1,150.15,20.0
OBJ_015,59020.067984684014,17.211933926501423,0.03,2,150.15,20.0
OBJ_015,59021.827397038345,17.137645542653082,0.03,1,150.15,20.0
OBJ_015,59026.07138075178,17.195143304862334,0.03,2,150.15,20.0
OBJ_015,59026.640841376786,17.225871304887438,0.03,2,150.15,20.0
OBJ_015,59027.242637426505,17.15611487138592,0.03,2,150.15,20.0
OBJ_015,59028.45475944551,17.166699527178874,0.03,2,150.15,20.0
OBJ_015,59032.46632811637,17.165208741964268,0.03,1,150.15,20.0
OBJ_015,59032.684277891036,17.256067363741035,0.03,2,150.15,20.0
OBJ_015,59036.71644804515,17.22514687545706,0.03,1,150.15,20.0
OBJ_015,59037.83895463804,17.113077951337512,0.03,1,150.15,20.0
OBJ_015,59039.01182364997,17.104068868981056,0.03,1,150.15,20.0
OBJ_015,59039.44253827135,17.212611980187344,0.03,1,150.15,20.0
OBJ_015,59040.00864509523,17.169451290067276,0.03,1,150.15,20.0
OBJ_015,59040.22473126188,17.206735068492403,0.03,2,150.15,20.0
OBJ_015,59040.54049851521,17.193391216285768,0.03,1,150.15,20.0
OBJ_015,59041.057260523885,17.230586488502805,0.03,1,150.15,20.0
OBJ_015,59041.36439123228,17.098820693566527,0.03,1,150.15,20.0
OBJ_015,59042.31439468264,17.152713294417293,0.03,2,150.15,20.0
OBJ_015,59044.4220841498,17.19265614827656,0.03,2,150.15,20.0
OBJ_015,59046.98930853751,17.191829921337984,0.03,1,150.15,20.0
OBJ_015,59047.27684963886,17.132699476847076,0.03,1,150.15,20.0
OBJ_015,59049.86861700049,17.15374849770538,0.03,1,150.15,20.0
OBJ_015,59050.8426523781,17.15081430386265,0.03,1,150.15,20.0
OBJ_015,59050.99455404613,17.182340403055154,0.03,2,150.15,20.0
OBJ_015,59051.498369909066,17.215134657248715,0.03,1,150.15,20.0
OBJ_015,59052.092740197855,17.166333019909043,0.03,1,150.15,20.0
OBJ_015,59053.174629839064,17.172453741993426,0.03,2,150.15,20.0
OBJ_015,59054.8661237193,17.075397569479243,0.03,1,150.15,20.0
OBJ_015,59054.872662375696,17.127051272803286,0.03,1,150.15,20.0
OBJ_015,59055.57370368408,17.272755447472726,0.03,1,150.15,20.0
OBJ_015,59057.01605959638,17.09437106336087,0.03,2,150.15,20.0
OBJ_015,59059.21810413833,17.248326036774262,0.03,1,150.15,20.0
OBJ_015,59060.027392510034,17.165211855169506,0.03,2,150.15,20.0
OBJ_015,59061.90360769853,17.081946357286842,0.03,2,150.15,20.0
OBJ_015,59064.15679728432,17.25299067385254,0.03,2,150.15,20.0
OBJ_015,59064.822366302215,17.24430988934794,0.03,1,150.15,20.0
OBJ_015,59066.818100222605,17.154944033595307,0.03,1,150.15,20.0
OBJ_015,59069.31244178759,17.223470294240073,0.03,2,150.15,20.0
OBJ_015,59071.75004116991,17.162311717907524,0.03,2,150.15,20.0
OBJ_015,59073.303708034284,17.182652758409397,0.03,1,150.15,20.0
OBJ_015,59073.345458491545,17.188419919702476,0.03,2,150.15,20.0
OBJ_015,59076.284973521586,17.168555917049343,0.03,2,150.15,20.0
OBJ_015,59078.0877304527,17.206325075801406,0.03,2,150.15,20.0
OBJ_015,59079.04763518953,17.19939389498653,0.03,1,150.15,20.0
OBJ_015,59085.54650276014,17.153962200284674,0.03,2,150.15,20.0
OBJ_015,59087.0085883321,17.194906102736248,0.03,2,150.15,20.0
OBJ_015,59088.51962214127,17.154077068292022,0.03,1,150.15,20.0
OBJ_015,59089.5151512076,17.186797377527885,0.03,1,150.15,20.0
OBJ_015,59089.960152409265,17.155262964750584,0.03,2,150.15,20.0
OBJ_016,59000.87036908612,16.2403987598908,0.03,2,150.16,20.0
OBJ_016,59002.81737308396,16.28573889482212,0.03,1,150.16,20.0
OBJ_016,59003.78384663149,16.266782618877926,0.03,1,150.16,20.0
OBJ_016,59006.838963304406,16.226675482754732,0.03,1,150.16,20.0
OBJ_016,59007.599625357245,16.302735693034382,0.03,1,150.16,20.0
OBJ_016,59012.71401595426,16.24031618459105,0.03,1,150.16,20.0
OBJ_016,59012.89853195267,16.365310360057016,0.03,1,150.16,20.0
OBJ_016,59013.16174849297,16.283555697129245,0.03,2,150.16,20.0
OBJ_016,59016.20366966445,16.27201516031745,0.03,1,150.16,20.0
OBJ_016,59021.380863059356,16.284566227429455,0.03,2,150.16,20.0
OBJ_016,59021.87016275954,16.2876620066206,0.03,2,150.16,20.0
OBJ_016,59022.137070809826,16.272561426295344,0.03,1,150.16,20.0
OBJ_016,59022.819230292145,16.285384063513877,0.03,2,150.16,20.0
OBJ_016,59025.51099487316,16.253782059576743,0.03,1,150.16,20.0
OBJ_016,59025.78419963627,16.257550662504464,0.03,1,150.16,20.0
OBJ_016,59026.338883889366,16.308874813001893,0.03,2,150.16,20.0
OBJ_016,59028.23176047789,16.175705121691532,0.03,2,150.16,20.0
OBJ_016,59030.15665277357,16.242548477609528,0.03,1,150.16,20.0
OBJ_016,59030.33874267611,16.282950397775686,0.03,2,150.16,20.0
OBJ_016,59032.34420238149,16.299641660304303,0.03,1,150.16,20.0
OBJ_016,59032.716797702844,16.2629955631507,0.03,1,150.16,20.0
OBJ_016,59032.85092353142,16.289333839720697,0.03,2,150.16,20.0
OBJ_016,59034.3360050629,16.265049402569804,0.03,2,150.16,20.0
OBJ_016,59037.8135898044,16.18948695924462,0.03,1,150.16,20.0
OBJ_016,59039.50698767314,16.329546179938237,0.03,1,150.16,20.0
OBJ_016,59041.441682669174,16.295922437340383,0.03,2,150.16,20.0
OBJ_016,59047.123571552576,16.234654786439194,0.03,1,150.16,20.0
OBJ_016,59048.351005051496,16.356271385226904,0.03,2,150.16,20.0
OBJ_016,59055.24145571984,16.316397362173593,0.03,2,150.16,20.0
OBJ_016,59055.61287513513,16.25124741440576,0.03,2,150.16,20.0
OBJ_016,59058.20511144831,16.337850974070673,0.03,2,150.16,20.0
OBJ_016,59059.631364670655,16.309474029045997,0.03,1,150.16,20.0
OBJ_016,59059.82195385887,16.323966376165018,0.03,1,150.16,20.0
OBJ_016,59060.67433901249,16.252432949890323,0.03,1,150.16,20.0
OBJ_016,59061.067467728804,16.254690963192807,0.03,2,150.16,20.0
OBJ_016,59062.46120917284,16.24139943000781,0.03,2,150.16,20.0
OBJ_016,59063.1276355385,16.255469713793282,0.03,1,150.16,20.0
OBJ_016,59069.04505865508,16.16686821949894,0.03,2,150.16,20.0
OBJ_016,59069.79810420527,16.33671094115639,0.03,2,150.16,20.0
OBJ_016,59070.91858719912,16.223500227984065,0.03,1,150.16,20.0
OBJ_016,59071.61286040088,16.31100825725965,0.03,1,150.16,20.0
OBJ_016,59072.69613909104,16.21761167235114,0.03,2,150.16,20.0
OBJ_016,59074.23306991395,16.288362978346186,0.03,2,150.16,20.0
OBJ_016,59074.53532098518,16.222905053612706,0.03,1,150.16,20.0
OBJ_016,59074.56886153574,16.28152868848139,0.03,2,150.16,20.0
OBJ_016,59074.68067656841,16.202537825526395,0.03,1,150.16,20.0
OBJ_016,59076.74821253753,16.25292658478156,0.03,1,150.16,20.0
OBJ_016,59077.20205146279,16.315504674662176,0.03,1,150.16,20.0
OBJ_016,59077.59867247206,16.293217448950315,0.03,1,150.16,20.0
OBJ_016,59077.66868257548,16.291074932733952,0.03,2,150.16,20.0
OBJ_016,59079.5751926478,16.239600841159834,0.03,1,150.16,20.0
OBJ_016,59080.572291616496,16.17269602682869,0.03,1,150.16,20.0
OBJ_016,59081.57795764787,16.237871349946925,0.03,1,150.16,20.0
OBJ_016,59081.57889856458,16.256975100013616,0.03,1,150.16,20.0
OBJ_016,59082.789661382594,16.356485086835146,0.03,2,150.16,20.0
OBJ_016,59083.10503216529,16.31099883278458,0.03,2,150.16,20.0
OBJ_016,59083.60237145538,16.298345755867558,0.03,2,150.16,20.0
OBJ_016,59085.4743977906,16.253429468327433,0.03,1,150.16,20.0
OBJ_016,59085.7770041438,16.246059659859604,0.03,1,150.16,20.0
OBJ_016,59087.65318464153,16.314553725119787,0.03,1,150.16,20.0
OBJ_017,59000.694520381694,16.5367986480258,0.03,1,150.17,20.0
OBJ_017,59001.33924417192,16.507730625096276,0.03,2,150.17,20.0
OBJ_017,59001.912756596364,16.486979325084388,0.03,1,150.17,20.0
OBJ_017,59003.10370643239,16.372501793449963,0.03,1,150.17,20.0
OBJ_017,59006.124249286564,16.487512473011922,0.03,2,150.17,20.0
OBJ_017,59007.57826338562,16.444998618442902,0.03,2,150.17,20.0
OBJ_017,59011.88011879218,16.53154149946545,0.03,2,150.17,20.0
OBJ_017,59012.53443551143,16.481327102585784,0.03,1,150.17,20.0
OBJ_017,59016.15437151415,16.439524214917732,0.03,2,150.17,20.0
OBJ_017,59022.804727074756,16.450493077371036,0.03,1,150.17,20.0
OBJ_017,59025.084135814635,16.417580755276035,0.03,1,150.17,20.0
OBJ_017,59025.271609036834,16.45027775005712,0.03,2,150.17,20.0
OBJ_017,59030.48417021883,16.493414447724536,0.03,2,150.17,20.0
OBJ_017,59030.70851567642,16.536596284928944,0.03,1,150.17,20.0
OBJ_017,59031.674560501015,16.503647904377907,0.03,2,150.17,20.0
OBJ_017,59031.80632858745,16.518139897167465,0.03,2,150.17,20.0
OBJ_017,59034.832747404864,16.52221037426482,0.03,1,150.17,20.0
OBJ_017,59035.18821171143,16.461473780325164,0.03,2,150.17,20.0
OBJ_017,59036.60772061271,16.550312399727,0.03,2,150.17,20.0
OBJ_017,59039.21811911141,16.410069767590617,0.03,2,150.17,20.0
OBJ_017,59039.5442969255,16.48382422833219,0.03,2,150.17,20.0
OBJ_017,59041.85261255171,16.451367343289633,0.03,2,150.17,20.0
OBJ_017,59042.30572197469,16.379382834601156,0.03,2,150.17,20.0
OBJ_017,59043.317854122535,16.5606048397093,0.03,1,150.17,20.0
OBJ_017,59044.02234622928,16.377770534215134,0.03,2,150.17,20.0
OBJ_017,59045.08053901663,16.512122618824367,0.03,2,150.17,20.0
OBJ_017,59046.41180563962,16.567313858740064,0.03,1,150.17,20.0
OBJ_017,59048.5245215863,16.467498935753667,0.03,2,150.17,20.0
OBJ_017,59049.35855462954,16.471886523917835,0.03,1,150.17,20.0
OBJ_017,59049.3783529925,16.382715950202417,0.03,2,150.17,20.0
OBJ_017,59050.4536553103,16.465164756548315,0.03,1,150.17,20.0
OBJ_017,59055.40544329167,16.55020102367905,0.03,1,150.17,20.0
OBJ_017,59055.7260764256,16.451549134232764,0.03,1,150.17,20.0
OBJ_017,59056.791537058416,16.428935158059247,0.03,2,150.17,20.0
OBJ_017,59058.75936614728,16.361867608573156,0.03,2,150.17,20.0
OBJ_017,59060.32002148563,16.54193903616803,0.03,2,150.17,20.0
OBJ_017,59061.65410199638,16.49824452662306,0.03,1,150.17,20.0
OBJ_017,59063.956282422245,16.462554128722775,0.03,2,150.17,20.0
OBJ_017,59064.08673438315,16.529794299757853,0.03,2,150.17,20.0
OBJ_017,59064.915953010284,16.45112103783637,0.03,2,150.17,20.0
OBJ_017,59064.9992066704,16.460954179543787,0.03,1,150.17,20.0
OBJ_017,59065.60856651623,16.58385615148775,0.03,1,150.17,20.0
OBJ_017,59066.31414957222,16.43284182280013,0.03,1,150.17,20.0
OBJ_017,59066.4477555615,16.492171725354172,0.03,1,150.17,20.0
OBJ_017,59071.008628160846,16.488831281026847,0.03,1,150.17,20.0
OBJ_017,59071.63814905893,16.482527208619935,0.03,2,150.17,20.0
OBJ_017,59073.077807065085,16.477968794094846,0.03,2,150.17,20.0
OBJ_017,59074.72733311148,16.412322071342732,0.03,1,150.17,20.0
OBJ_017,59076.8923526166,16.470780060859727,0.03,2,150.17,20.0
OBJ_017,59077.7283668632,16.46553155835547,0.03,1,150.17,20.0
OBJ_017,59077.854445902325,16.444208884480226,0.03,1,150.17,20.0
OBJ_017,59078.22209025262,16.43597810812987,0.03,1,150.17,20.0
OBJ_017,59079.33742815511,16.42756899360623,0.03,1,150.17,20.0
OBJ_017,59080.052735214114,16.437183762434522,0.03,2,150.17,20.0
OBJ_017,59081.572048902795,16.498109904873203,0.03,2,150.17,20.0
OBJ_017,59082.17579179119,16.479477918722704,0.03,1,150.17,20.0
OBJ_017,59082.19087754216,16.560429981220604,0.03,1,150.17,20.0
OBJ_017,59083.24504907632,16.50782175110548,0.03,1,150.17,20.0
OBJ_017,59089.704201883374,16.44790217909129,0.03,2,150.17,20.0
OBJ_017,59089.90479283332,16.450699324372284,0.03,1,150.17,20.0
OBJ_018,59000.338582554534,18.50846418618582,0.03,1,150.18,20.0
OBJ_018,59001.66169636241,18.52652835615373,0.03,1,150.18,20.0
OBJ_018,59001.86557394772,18.444372656742765,0.03,1,150.18,20.0
OBJ_018,59003.96343929504,18.509801613845237,0.03,2,150.18,20.0
OBJ_018,59004.46362997094,18.334647089250915,0.03,1,150.18,20.0
OBJ_018,59005.58382021214,18.51257599595635,0.03,2,150.18,20.0
OBJ_018,59007.21653556055,18.387216737255358,0.03,2,150.18,20.0
OBJ_018,59008.147678865564,18.611497335308773,0.03,1,150.18,20.0
OBJ_018,59012.268990808465,18.502927714903883,0.03,2,150.18,20.0
OBJ_018,59015.189299893704,18.45454221916249,0.03,2,150.18,20.0
OBJ_018,59016.99784823262,18.54188360475938,0.03,2,150.18,20.0
OBJ_018,59017.81593200162,18.445997336287988,0.03,2,150.18,20.0
OBJ_018,59018.16546401988,18.491178350520606,0.03,1,150.18,20.0
OBJ_018,59018.72982289086,18.470974263770543,0.03,2,150.18,20.0
OBJ_018,59024.1381383864,18.4852784750519,0.03,2,150.18,20.0
OBJ_018,59024.43637503981,18.457242358931712,0.03,2,150.18,20.0
OBJ_018,59024.81454188146,18.50712658303526,0.03,1,150.18,20.0
OBJ_018,59025.29673139116,18.448227101790025,0.03,2,150.18,20.0
OBJ_018,59025.315425806286,18.490845620961434,0.03,1,150.18,20.0
OBJ_018,59025.65648493663,18.51664426679638,0.03,1,150.18,20.0
OBJ_018,59028.371261564585,18.455444379917893,0.03,2,150.18,20.0
OBJ_018,59029.611314464026,18.527000826393103,0.03,1,150.18,20.0
OBJ_018,59029.90916194335,18.509505761067878,0.03,1,150.18,20.0
OBJ_018,59030.70203197625,18.470443428727297,0.03,1,150.18,20.0
OBJ_018,59032.322935933655,18.45951981980877,0.03,1,150.18,20.0
OBJ_018,59032.65664671982,18.482779847364625,0.03,2,150.18,20.0
OBJ_018,59034.311596873755,18.462577178316995,0.03,1,150.18,20.0
OBJ_018,59038.70513576601,18.45952805533262,0.03,2,150.18,20.0
OBJ_018,59038.70663428101,18.478585018651593,0.03,2,150.18,20.0
OBJ_018,59041.98605227296,18.4746076910769,0.03,1,150.18,20.0
OBJ_018,59043.983491226114,18.490558455135616,0.03,2,150.18,20.0
OBJ_018,59044.50169675122,18.55620894232405,0.03,1,150.18,20.0
OBJ_018,59047.37182805938,18.530808171747,0.03,2,150.18,20.0
OBJ_018,59048.02469652863,18.527697592285943,0.03,1,150.18,20.0
OBJ_018,59048.59502903039,18.51108539628733,0.03,1,150.18,20.0
OBJ_018,59049.618858743954,18.455030167863566,0.03,2,150.18,20.0
OBJ_018,59049.75204032649,18.432186517778767,0.03,1,150.18,20.0
OBJ_018,59051.41036883556,18.473841414785827,0.03,1,150.18,20.0
OBJ_018,59052.81885201052,18.544527517193863,0.03,2,150.18,20.0
OBJ_018,59055.494986075995,18.545179437565608,0.03,2,150.18,20.0
OBJ_018,59057.06227953322,18.41231851618037,0.03,1,150.18,20.0
OBJ_018,59058.491654951664,18.396512287872408,0.03,2,150.18,20.0
OBJ_018,59059.979286726135,18.56896260440778,0.03,1,150.18,20.0
OBJ_018,59061.05187795777,18.55647026831567,0.03,1,150.18,20.0
OBJ_018,59063.36363406404,18.453891502699175,0.03,2,150.18,20.0
OBJ_018,59063.62685204528,18.481358709891616,0.03,1,150.18,20.0
OBJ_018,59064.391447364054,18.487719035354296,0.03,2,150.18,20.0
OBJ_018,59065.789751348915,18.540378838824424,0.03,2,150.18,20.0
OBJ_018,59070.1179302872,18.460820775194403,0.03,2,150.18,20.0
OBJ_018,59071.36126387009,18.514809100601536,0.03,1,150.18,20.0
OBJ_018,59073.43841516644,18.498908503743678,0.03,2,150.18,20.0
