objid,mjd,magpsf,sigmapsf,fid
P_017,59082.25221457101,16.39838035236939,0.03,1
P_017,59082.53697774063,16.420496990143562,0.03,2
P_017,59084.79170187438,16.552014413652916,0.03,2
P_017,59085.00768026087,16.45418226047333,0.03,2
P_017,59087.81126391469,16.411636452072116,0.03,2
P_017,59088.95419890844,16.33949715326849,0.03,1
P_018,59000.47732422813,16.255684253049587,0.03,1
P_018,59000.599068804615,16.270735687908058,0.03,1
P_018,59001.03290419067,16.224764287481108,0.03,1
P_018,59002.63952249674,16.166304652101935,0.03,2
P_018,59002.74908789291,16.266353298736373,0.03,2
P_018,59003.04221507868,16.189694716897208,0.03,1
P_018,59004.47147452356,16.23474406061056,0.03,2
P_018,59007.26719718868,16.239345415250312,0.03,2
P_018,59009.07817296668,16.2011001182765,0.03,2
P_018,59010.463384073715,16.284385275932532,0.03,1
P_018,59010.73552086465,16.168829595840357,0.03,1
P_018,59012.40495645129,16.31438184027857,0.03,1
P_018,59013.67697182617,16.210604282557735,0.03,1
P_018,59015.11320265493,16.288069131255483,0.03,2
P_018,59015.71869594282,16.30447494502337,0.03,2
P_018,59015.73507522422,16.197086056654594,0.03,1
P_018,59015.85085786751,16.20339348664754,0.03,2
P_018,59018.49215602547,16.286868232500076,0.03,1
P_018,59020.310670108964,16.249346973909805,0.03,2
P_018,59021.08615874276,16.244155586644666,0.03,1
P_018,59022.23128954052,16.148957309057803,0.03,2
P_018,59022.389188744295,16.15827680772081,0.03,1
P_018,59027.44307786247,16.26679268933505,0.03,2
P_018,59027.509923686695,16.311465595251995,0.03,2
P_018,59029.308133461476,16.204765485456676,0.03,1
P_018,59029.39567944462,16.197004919212688,0.03,1
P_018,59037.96095694934,16.250464085862333,0.03,1
P_018,59038.28887284613,16.263147986497273,0.03,2
P_018,59038.46328427472,16.268035713218126,0.03,2
P_018,59039.996565207795,16.21815485574816,0.03,2
P_018,59043.25530671087,16.14330759077239,0.03,1
P_018,59044.64922908189,16.31256788808627,0.03,1
P_018,59044.98295383823,16.215363563243425,0.03,2
P_018,59045.066566808986,16.302527184558635,0.03,1
P_018,59045.479069853245,16.14111206900591,0.03,2
P_018,59046.29737276072,16.25850776519454,0.03,2
P_018,59049.83775039479,16.215208686777196,0.03,1
P_018,59053.51478861716,16.18612145277728,0.03,2
P_018,59054.47329288181,16.28829377968549,0.03,1
P_018,59057.9863091794,16.30421973257835,0.03,1
P_018,59058.04757961402,16.210934865050596,0.03,1
P_018,59058.733904575776,16.27219320273304,0.03,1
P_018,59059.832125818524,16.186677586205672,0.03,1
P_018,59063.29591029451,16.209343721669963,0.03,1
P_018,59064.58079141051,16.227873057348834,0.03,1
P_018,59066.2347867568,16.222803397739035,0.03,2
P_018,59067.22236432181,16.27176763242215,0.03,2
P_018,59068.02509712111,16.180137493455277,0.03,2
P_018,59069.871555626276,16.288132772379537,0.03,2
P_018,59071.83068322044,16.288045793450046,0.03,1
P_018,59072.38768586453,16.229247526579165,0.03,1
P_018,59073.83763390749,16.181273290122313,0.03,2
P_018,59078.55270168897,16.122031412890735,0.03,2
P_018,59078.925941876194,16.236925625034186,0.03,1
P_018,59083.275657012244,16.204513289629666,0.03,2
P_018,59084.76455453051,16.245137048688015,0.03,2
P_018,59085.120442875785,16.187689105937444,0.03,2
P_018,59085.70165310063,16.240186137196073,0.03,1
P_018,59087.33488555498,16.237000920038515,0.03,1
P_018,59087.94528000645,16.24061183337438,0.03,2
P_019,59002.814265133515,16.751229242004637,0.03,1
P_019,59004.5518616375,16.796345321239823,0.03,2
P_019,59007.25880594873,16.721014022766894,0.03,1
P_019,59008.56675628951,16.744901881103647,0.03,2
P_019,59008.77915813108,16.730802223313308,0.03,2
P_019,59009.28324744256,16.767831869892202,0.03,2
P_019,59009.32092624224,16.664528887782872,0.03,1
P_019,59009.84696814083,16.74948032371502,0.03,2
P_019,59010.34895298371,16.69665516630138,0.03,2
P_019,59010.955715064636,16.701366412842454,0.03,1
P_019,59011.85900407387,16.71788593241714,0.03,2
P_019,59012.699397350545,16.70798711037857,0.03,2
P_019,59013.03378127273,16.68021207586162,0.03,1
P_019,59019.26860728452,16.705534235188875,0.03,2
P_019,59022.253732613855,16.671440789856195,0.03,1
P_019,59025.32707324222,16.791315514422948,0.03,1
P_019,59025.97951739962,16.752741343975504,0.03,1
P_019,59032.05846416624,16.69777755458426,0.03,1
P_019,59034.38152094775,16.796750867538936,0.03,1
P_019,59036.79018405515,16.781727716072933,0.03,1
P_019,59037.39293667788,16.74232645117675,0.03,2
P_019,59037.70119182721,16.691844365975705,0.03,2
P_019,59037.9512345645,16.73099426472059,0.03,2
P_019,59038.265941462974,16.74652633933867,0.03,2
P_019,59039.64917366268,16.786916523032968,0.03,1
P_019,59043.24555450729,16.709382269277135,0.03,2
P_019,59045.11490859503,16.690310226729338,0.03,1
P_019,59047.70439404662,16.83153539501171,0.03,1
P_019,59049.07073442397,16.786839282533172,0.03,2
P_019,59050.05800550179,16.733748424446727,0.03,2
P_019,59050.36060202788,16.672850826529388,0.03,1
P_019,59051.581091804095,16.742377020168075,0.03,1
P_019,59053.07697384078,16.773547182312996,0.03,2
P_019,59053.586795336036,16.755605610391815,0.03,2
P_019,59053.81726630833,16.75902576436767,0.03,2
P_019,59054.00433980273,16.72044876417994,0.03,1
P_019,59057.45240989863,16.774515672665274,0.03,1
P_019,59058.82024683552,16.688477929942483,0.03,1
P_019,59060.811049010656,16.696542449291428,0.03,1
P_019,59061.52743329971,16.69355170247871,0.03,2
P_019,59063.701803790354,16.686359391026752,0.03,1
P_019,59063.88445885164,16.814604070373218,0.03,2
P_019,59063.97769540638,16.634462151287668,0.03,1
P_019,59064.11007410257,16.72987434349582,0.03,2
P_019,59064.15334572826,16.669425512044988,0.03,1
P_019,59064.58882203463,16.65661392745168,0.03,2
P_019,59065.751581407894,16.723051887545378,0.03,1
P_019,59069.08366058795,16.640560919342303,0.03,2
P_019,59069.94669022317,16.713501826198748,0.03,1
P_019,59072.451783720484,16.831475704103234,0.03,1
P_019,59072.58159021086,16.712406938855782,0.03,1
P_019,59072.78687569315,16.740533685126334,0.03,1
P_019,59073.46248722727,16.675793407780336,0.03,2
P_019,59074.10788363866,16.74169177299087,0.03,2
P_019,59074.403897567034,16.643929627217965,0.03,1
P_019,59076.567087504154,16.72716013555927,0.03,2
P_019,59079.95048097482,16.71131739171789,0.03,2
P_019,59080.23810612737,16.82500472762713,0.03,1
P_019,59084.90630986159,16.713028006293328,0.03,2
P_019,59085.85336646863,16.699211086174586,0.03,1
P_020,59003.06869879425,16.991929266832972,0.03,1
P_020,59003.137089488264,17.03977779334632,0.03,1
P_020,59010.57464648227,16.98407366110703,0.03,2
P_020,59011.19324048198,17.04784527034415,0.03,1
P_020,59012.863927935214,16.998653073819536,0.03,1
P_020,59013.23167936749,16.980009398356767,0.03,2
P_020,59013.36964806049,16.978558612489817,0.03,2
P_020,59013.778375006135,17.08603035336165,0.03,1
P_020,59013.78191639398,16.9345699518927,0.03,2
P_020,59014.53207709367,16.938327389590683,0.03,1
P_020,59016.2491841907,17.044312565219794,0.03,2
P_020,59016.418679248294,16.96265683810871,0.03,1
P_020,59021.60764939386,16.9891448348028,0.03,1
P_020,59021.83814525684,16.987776534380277,0.03,2
P_020,59022.701392750125,17.12643339021298,0.03,2
P_020,59023.68700474465,16.97880221767643,0.03,2
P_020,59025.51551122782,16.97634993470186,0.03,2
P_020,59028.98155179731,16.993001211429043,0.03,1
P_020,59031.7406834046,17.02406334634244,0.03,1
P_020,59031.83508460245,17.037535523105323,0.03,1
P_020,59031.97906751922,16.938966302767817,0.03,1
P_020,59032.191237064515,17.03489384621474,0.03,2
P_020,59032.86487447063,17.11027715830273,0.03,2
P_020,59033.18819173941,16.923266640203206,0.03,1
P_020,59040.95193974314,17.04145072917395,0.03,2
P_020,59045.67067879574,17.051136956549435,0.03,2
P_020,59046.327412476414,17.020408038248227,0.03,1
P_020,59046.77409561912,17.00288991995725,0.03,2
P_020,59048.21646207042,16.894924928052347,0.03,1
P_020,59051.026359215175,17.072682596533145,0.03,2
P_020,59054.44124531104,16.99646735317213,0.03,2
P_020,59058.244248447925,17.002377935987102,0.03,2
P_020,59059.02493549105,17.07406044916562,0.03,1
P_020,59059.41124624505,16.8956650972406,0.03,1
P_020,59059.55456360633,17.009276742928385,0.03,2
P_020,59060.80896518491,17.042489574013928,0.03,1
P_020,59061.51726358168,17.04868965618629,0.03,2
P_020,59062.99464331436,17.043152432844664,0.03,2
P_020,59063.90970102256,17.114682277722423,0.03,1
P_020,59063.92832041514,17.02690526781354,0.03,1
P_020,59071.22925421012,17.06366508939485,0.03,2
P_020,59072.3814089016,17.05137611874954,0.03,1
P_020,59072.7368831319,16.938734991119855,0.03,2
P_020,59075.782933384566,16.97440562301639,0.03,1
P_020,59075.84236889073,17.116995516110222,0.03,1
P_020,59079.573056634195,16.999267850282703,0.03,2
P_020,59080.247756132005,17.009557888317143,0.03,1
P_020,59080.56899001588,16.94704369799338,0.03,1
P_020,59080.704017819284,16.995754041355845,0.03,2
P_020,59080.956877311546,16.94725100441943,0.03,2
P_020,59082.45311574769,16.982468592478163,0.03,1
P_020,59082.78720198458,17.040602297308897,0.03,1
P_020,59083.48555178559,16.97136817859149,0.03,1
P_020,59083.517238756445,16.982188798957058,0.03,2
P_020,59084.17578774798,17.07982565598596,0.03,1
P_020,59085.49897040332,17.03644756382512,0.03,2
P_020,59086.37341164339,17.038732343331137,0.03,2
P_020,59086.73306173171,17.062655839448666,0.03,2
P_020,59087.31022962632,16.985372055680546,0.03,1
P_020,59089.280189850695,16.993408078199856,0.03,2
P_021,59000.03391015894,17.14948537790828,0.03,1
P_021,59000.287958366,17.098951481970023,0.03,2
P_021,59000.69487521471,17.146855268354937,0.03,2
P_021,59001.0605897313,17.1298754043089,0.03,1
P_021,59007.87455608976,17.08720870020748,0.03,1
P_021,59008.043812432334,17.125430372038643,0.03,2
P_021,59008.187186041265,17.034386383434548,0.03,1
P_021,59010.03445551805,17.03649764045778,0.03,1
P_021,59010.04006395389,17.08369271306675,0.03,2
P_021,59010.41372598517,17.170115227975344,0.03,2
P_021,59010.53336590273,17.06413319729833,0.03,1
P_021,59011.71490036869,17.071542492770664,0.03,1
P_021,59013.50312133374,17.18471248301577,0.03,1
P_021,59014.06264590869,17.103625692654035,0.03,1
P_021,59014.28971192132,17.101491962626888,0.03,2
P_021,59014.61085391721,17.048949603611078,0.03,2
P_021,59018.5412267576,17.104478489742394,0.03,1
P_021,59019.304002408266,17.131110318215832,0.03,1
P_021,59020.50524224845,17.09864267268408,0.03,2
P_021,59021.275842231786,17.139657842504317,0.03,1
P_021,59024.77147885922,17.117872637935278,0.03,1
P_021,59025.47678856522,17.15394185171977,0.03,1
P_021,59025.57333114632,17.14275864656985,0.03,1
P_021,59030.01925224173,17.09475648820648,0.03,1
P_021,59030.585821677596,17.144902418405643,0.03,1
P_021,59033.102399106465,17.19167500143691,0.03,2
P_021,59036.19152431293,17.116613368058427,0.03,2
P_021,59039.61440709983,17.04039060524656,0.03,2
P_021,59040.986725988034,17.110968257439914,0.03,2
P_021,59041.30213946627,17.091444224710514,0.03,1
P_021,59041.94497863197,17.23096142463776,0.03,1
P_021,59045.2521059716,17.13910471564393,0.03,2
P_021,59045.92809073673,17.045990870309698,0.03,1
P_021,59047.27861262424,17.091874243273633,0.03,2
P_021,59049.42786777472,17.17433728709338,0.03,2
P_021,59051.68493168588,17.04312553211962,0.03,1
P_021,59052.01055351419,17.07657287266224,0.03,2
P_021,59052.92460040319,17.10118102662656,0.03,1
P_021,59053.756021174406,17.093656834573437,0.03,1
P_021,59056.473035579955,17.071374139699717,0.03,1
P_021,59058.892192821906,17.10753586132667,0.03,2
P_021,59059.329820224586,17.03038668357502,0.03,2
P_021,59061.164416788124,17.071945874870725,0.03,2
P_021,59061.42076557979,17.070902894611223,0.03,2
P_021,59062.15046787655,17.08572692520993,0.03,1
P_021,59062.653451047525,17.085784041797574,0.03,2
P_021,59064.707396424325,17.100535389914512,0.03,1
P_021,59066.95761803791,17.083218278655856,0.03,1
P_021,59068.26451961672,17.07967966920363,0.03,1
P_021,59068.65604556303,17.11856640675427,0.03,2
P_021,59069.32331538557,17.145462745382417,0.03,1
P_021,59071.47903942974,17.14852891985273,0.03,1
P_021,59072.09023930548,17.04279444335613,0.03,2
P_021,59074.40469133639,17.112734179409177,0.03,1
P_021,59075.071671308215,17.1376956816972,0.03,1
P_021,59076.56199999633,17.086996065724996,0.03,2
P_021,59077.53865048189,17.123673592786606,0.03,1
P_021,59083.55964636921,17.089303881491528,0.03,2
P_021,59084.3146591782,17.11911752515035,0.03,2
P_021,59088.790018957305,17.024124584065103,0.03,1
P_022,59001.50656504656,17.207490156217723,0.03,1
P_022,59006.045779007814,17.134087972764085,0.03,1
P_022,59006.49744662343,17.22315040914789,0.03,1
P_022,59007.00959857949,17.136897511935857,0.03,1
P_022,59007.144747879705,17.257477496234866,0.03,1
P_022,59011.20704466205,17.146035375288257,0.03,2
P_022,59015.49052034115,17.1516887305301,0.03,2
P_022,59017.98820800745,17.237664921987232,0.03,1
P_022,59018.121280834435,17.211892042729893,0.03,1
P_022,59018.634370317144,17.131686637237074,0.03,1
P_022,59019.732124684415,17.20961910701835,0.03,2
P_022,59022.69968630577,17.179398178276976,0.03,2
P_022,59026.61471521796,17.180347452098232,0.03,2
P_022,59026.78930972605,17.210432998187738,0.03,2
P_022,59027.92407328656,17.21032069404601,0.03,1
P_022,59028.2565441272,17.230457867293644,0.03,2
P_022,59028.679624225275,17.203655731256056,0.03,1
P_022,59028.715055434564,17.195886070939466,0.03,2
P_022,59029.00274666187,17.174499623963847,0.03,1
P_022,59029.278149938255,17.254400328406494,0.03,2
P_022,59031.09238789052,17.140605162486946,0.03,2
P_022,59034.05381326392,17.27518363281674,0.03,1
P_022,59035.60908245147,17.288744010141336,0.03,1
P_022,59035.77930382203,17.288075285298984,0.03,1
P_022,59036.075982774695,17.172758765368858,0.03,2
P_022,59038.68836099067,17.284932410682046,0.03,2
P_022,59040.12395560394,17.23714677067075,0.03,1
P_022,59042.47089633865,17.23336528000302,0.03,2
P_022,59042.84505273473,17.34446514482266,0.03,1
P_022,59043.883504090605,17.18970669741775,0.03,1
P_022,59044.99288803726,17.20848672298195,0.03,1
P_022,59048.17439344063,17.116985212170174,0.03,2
P_022,59048.64964220905,17.068771172526873,0.03,2
P_022,59053.61680419296,17.194356635067496,0.03,2
P_022,59056.39614000564,17.20142163016183,0.03,2
P_022,59058.4080232637,17.21524695733756,0.03,2
P_022,59060.60678969452,17.195179036779088,0.03,1
P_022,59065.517924587555,17.08035929004044,0.03,1
P_022,59066.59957148063,17.198715637632304,0.03,2
P_022,59066.73450717775,17.236115074455533,0.03,2
P_022,59066.99380547756,17.25860463218745,0.03,2
P_022,59068.68385602374,17.132488662657746,0.03,2
P_022,59070.1145458956,17.13530168526471,0.03,2
P_022,59070.54221213323,17.145133336763738,0.03,2
P_022,59074.08476619878,17.14784587116902,0.03,1
P_022,59074.173936901774,17.09871146034355,0.03,2
P_022,59074.64035943004,17.145491382327922,0.03,2
P_022,59075.67881373437,17.258926575074227,0.03,1
P_022,59075.72384908181,17.12663237377408,0.03,2
P_022,59077.15941553054,17.086035243912633,0.03,2
P_022,59079.10638163436,17.16569994265863,0.03,2
P_022,59080.88955646025,17.15417269953348,0.03,2
P_022,59080.916879167125,17.21346911367999,0.03,2
P_022,59081.374452248354,17.142252970054834,0.03,1
P_022,59083.49693794762,17.170338812891902,0.03,2
P_022,59085.77553624822,17.137341556628048,0.03,2
P_022,59085.837717970084,17.130643739609283,0.03,1
P_022,59086.38445158945,17.197849809232313,0.03,2
P_022,59086.7463557037,17.185440768530132,0.03,2
P_022,59087.73796841455,17.176601441975325,0.03,2
P_023,59001.371505421244,17.013789594019332,0.03,2
P_023,59001.97335629341,17.01830124871418,0.03,2
P_023,59003.956484550064,16.98060082811759,0.03,2
P_023,59004.59694355841,16.984065381230824,0.03,1
P_023,59006.286400819656,17.02495863197901,0.03,1
P_023,59009.75697762101,17.0563902719033,0.03,1
P_023,59010.65320892621,17.032052302183853,0.03,1
P_023,59014.36537132174,16.9080567405922,0.03,1
P_023,59015.94433400774,17.035360746873085,0.03,2
P_023,59017.688668102914,17.010509019379555,0.03,1
P_023,59021.718646327245,16.980460002216226,0.03,2
P_023,59022.52729053191,17.01741877663371,0.03,2
P_023,59024.35076682717,17.05560983868157,0.03,1
P_023,59024.92366476747,17.017369006051393,0.03,2
P_023,59025.13139736084,16.973670724304164,0.03,2
P_023,59026.65326585644,17.179340211791203,0.03,2
P_023,59028.68972047011,16.97828071677798,0.03,1
P_023,59029.03543600722,17.033567287904454,0.03,2
P_023,59029.292544989126,17.073704124180566,0.03,1
P_023,59031.13367842464,16.96663266905691,0.03,2
P_023,59032.62524537848,17.03784231756625,0.03,1
P_023,59033.48068308128,16.967251197547252,0.03,1
P_023,59033.665305392926,16.996665968369783,0.03,2
P_023,59034.11599550753,16.971767592382374,0.03,1
P_023,59040.562542065156,17.098876822336948,0.03,2
P_023,59042.30845328261,16.9406080681748,0.03,1
P_023,59043.35566277308,17.03606640166269,0.03,2
P_023,59046.621443184835,17.011844832376607,0.03,2
P_023,59048.69212597356,16.910015394778362,0.03,2
P_023,59048.77980306268,17.097479654967522,0.03,1
P_023,59049.05314801867,16.98130323508239,0.03,1
P_023,59050.60527340093,16.99680207335599,0.03,2
P_023,59051.26832394882,17.020936971443227,0.03,2
P_023,59053.30001310133,16.964240492635902,0.03,2
P_023,59055.0039760016,16.97087530494591,0.03,1
P_023,59055.78294425597,17.008103019176247,0.03,1
P_023,59058.45750965186,16.965602013397536,0.03,1
P_023,59059.04550567719,17.014916660596754,0.03,2
P_023,59059.22051764907,17.073859350813787,0.03,1
P_023,59060.816338946875,16.95879078672884,0.03,2
P_023,59061.22262541997,16.930081698403956,0.03,2
P_023,59062.95013680526,17.00326510847549,0.03,2
P_023,59064.2790923886,17.030172270104085,0.03,1
P_023,59064.777512829176,17.043712081683147,0.03,2
P_023,59065.62781833685,16.95465557446851,0.03,1
P_023,59067.510618875895,16.891168643616922,0.03,1
P_023,59067.656905568714,17.05421020802727,0.03,2
P_023,59070.180551737714,17.045810492872118,0.03,2
P_023,59081.0695597111,17.08610013327604,0.03,1
P_023,59081.52777732524,16.961276960756592,0.03,2
P_023,59081.5378371216,17.038265226015987,0.03,2
P_023,59081.584410154435,17.06063769720971,0.03,2
P_023,59082.86104816435,16.917312646064858,0.03,2
P_023,59084.70064805538,17.063068652819712,0.03,1
P_023,59086.08940598826,17.081895283716456,0.03,2
P_023,59086.481679470875,17.039102295931972,0.03,2
P_023,59088.28448016541,17.03701967402225,0.03,2
P_023,59089.64736866694,17.04721055309911,0.03,2
P_023,59089.64966125274,16.996773613475764,0.03,1
P_023,59089.95530583067,16.937504873423997,0.03,2
P_024,59000.259856928045,17.840032833304658,0.03,2
P_024,59000.691120892036,17.77643950954358,0.03,1
P_024,59001.01645172794,17.746456810127103,0.03,1
P_024,59001.479589966795,17.781081196251517,0.03,1
P_024,59002.19125861978,17.686506208438825,0.03,1
P_024,59003.51938558652,17.744266163892796,0.03,1
P_024,59005.62174124826,17.79208086829905,0.03,2
P_024,59005.9838502146,17.850689269007272,0.03,1
P_024,59006.102177645655,17.778627603578954,0.03,2
P_024,59007.491456250544,17.80258412292077,0.03,1
P_024,59011.21171574589,17.76809134101927,0.03,1
P_024,59011.962954880066,17.825927216501096,0.03,2
P_024,59013.41010069974,17.762873335891634,0.03,1
P_024,59015.21696296889,17.80590758609407,0.03,2
P_024,59017.012648532225,17.76613678141614,0.03,1
P_024,59017.68658097003,17.734497454436372,0.03,2
P_024,59022.37723282038,17.733236509189926,0.03,2
P_024,59024.44372498232,17.75066711238931,0.03,2
P_024,59024.814100337564,17.84097567768575,0.03,1
P_024,59025.34547860364,17.942645960480373,0.03,2
P_024,59026.21239303874,17.772942019044923,0.03,1
P_024,59026.36831455278,17.74612655988986,0.03,2
P_024,59026.80796036489,17.809679222144133,0.03,2
P_024,59028.74317005279,17.807546118213246,0.03,1
P_024,59029.1039494192,17.756596829119417,0.03,2
P_024,59029.58090821804,17.879255209411824,0.03,1
P_024,59030.59099689983,17.82703567795395,0.03,1
P_024,59031.77051201607,17.83049436083258,0.03,2
P_024,59034.42026685503,17.786589526633946,0.03,1
P_024,59037.668955523695,17.789938156904874,0.03,1
P_024,59045.239933383105,17.8321758164362,0.03,2
P_024,59049.328183654936,17.713807268026276,0.03,2
P_024,59051.33889547949,17.743206394003494,0.03,2
P_024,59051.36056381331,17.78799474627246,0.03,1
P_024,59051.54313342393,17.71031349377547,0.03,2
P_024,59055.51504483962,17.865856668676035,0.03,2
P_024,59055.72624204102,17.752465679848306,0.03,1
P_024,59055.802482749124,17.762178909684472,0.03,1
P_024,59057.36352472923,17.799908307320557,0.03,1
P_024,59057.61201827368,17.8591587892367,0.03,1
P_024,59057.96838205631,17.781562585324085,0.03,1
P_024,59058.287569601256,17.74529846875578,0.03,2
P_024,59058.747266942024,17.737013790472623,0.03,1
P_024,59060.80623200042,17.795351677976047,0.03,1
P_024,59060.80743366595,17.754717825702006,0.03,1
P_024,59061.2437896914,17.90246081462712,0.03,1
P_024,59061.42272791861,17.846679497381203,0.03,2
P_024,59062.15602428395,17.625271321929866,0.03,2
P_024,59067.28042435494,17.737232709631876,0.03,2
P_024,59068.76512092099,17.801383635046797,0.03,1
P_024,59069.35778840224,17.89946244067354,0.03,2
P_024,59071.443154911394,17.68275123071049,0.03,1
P_024,59077.13806625575,17.76157331721351,0.03,1
P_024,59083.852238056585,17.843980397772256,0.03,1
P_024,59083.98336083972,17.749045929447284,0.03,2
P_024,59084.70925438769,17.787291305214694,0.03,1
P_024,59084.89148459555,17.75869691884898,0.03,1
P_024,59085.896143455386,17.817299329888893,0.03,1
P_024,59087.6395917324,17.72876016528259,0.03,2
P_024,59088.34421932218,17.78487011826276,0.03,1
P_025,59000.795740999965,16.67141170608113,0.03,2
P_025,59002.1783986621,16.759572653716067,0.03,1
P_025,59005.51025324128,16.610220626861544,0.03,2
P_025,59007.80818299629,16.64775683955526,0.03,1
P_025,59011.59198434726,16.63603916597206,0.03,2
P_025,59012.06860106005,16.730824147625544,0.03,1
P_025,59012.744233714875,16.65273291811218,0.03,2
P_025,59013.444268783845,16.595696753366717,0.03,2
P_025,59015.83551516975,16.584701222377138,0.03,1
P_025,59016.12398221716,16.702715161523603,0.03,2
P_025,59022.84424593281,16.60560719831171,0.03,1
P_025,59025.24472317252,16.742131756033263,0.03,1
P_025,59026.41369364781,16.740215659742564,0.03,2
P_025,59028.10506597448,16.63031598472259,0.03,1
P_025,59028.13380355717,16.669951929569045,0.03,2
P_025,59031.36439598258,16.687907011064326,0.03,1
P_025,59032.33844179174,16.61209122262711,0.03,1
P_025,59036.219070881016,16.624959736396015,0.03,2
P_025,59037.186979514416,16.65489597862126,0.03,2
P_025,59038.13689945888,16.68463475961089,0.03,2
P_025,59041.55793560892,16.700125277170528,0.03,2
P_025,59041.81333067278,16.592477751371263,0.03,1
P_025,59042.606305209054,16.698288491158664,0.03,1
P_025,59043.44738078111,16.680499190160972,0.03,2
P_025,59044.42597986311,16.67296921616378,0.03,1
P_025,59044.55059880613,16.663147245884648,0.03,2
P_025,59050.22309183774,16.73754362212184,0.03,2
P_025,59051.01249492057,16.7642426816731,0.03,1
P_025,59051.799278531966,16.663241814864612,0.03,1
P_025,59052.69621458435,16.677584164854192,0.03,2
P_025,59053.034343419604,16.60672897494311,0.03,1
P_025,59053.24878991613,16.66593790887084,0.03,1
P_025,59057.10222295339,16.720449978339417,0.03,1
P_025,59058.415722203674,16.68104420151714,0.03,1
P_025,59058.43151371656,16.703973174823222,0.03,2
P_025,59061.62213430765,16.6807180234879,0.03,2
P_025,59061.7851777279,16.691235414849622,0.03,1
P_025,59062.02802068298,16.719742485213143,0.03,1
P_025,59062.034450084735,16.724815289063596,0.03,1
P_025,59062.873340050864,16.589365365966614,0.03,1
P_025,59063.36769879125,16.67607035474718,0.03,2
P_025,59063.7771681707,16.54160202050296,0.03,2
P_025,59064.46234636673,16.687884110420747,0.03,1
P_025,59066.888804887225,16.660032833088916,0.03,2
P_025,59067.48802821965,16.657773846651118,0.03,2
P_025,59069.130143624694,16.765458859414824,0.03,2
P_025,59069.77566710747,16.705497188185824,0.03,2
P_025,59070.83928447011,16.744242263282732,0.03,2
P_025,59071.20430466168,16.719125702711885,0.03,2
P_025,59071.48834993691,16.77214632080236,0.03,1
P_025,59076.00515447906,16.67571738063947,0.03,2
P_025,59077.97018058302,16.675367557199994,0.03,1
P_025,59078.33389632943,16.68351141798851,0.03,2
P_025,59078.837053577954,16.810537476069467,0.03,1
P_025,59079.85621002739,16.666390007619572,0.03,1
P_025,59079.9368934669,16.689555464979925,0.03,2
P_025,59081.58903718976,16.75697268203552,0.03,1
P_025,59082.596847214896,16.734439895828068,0.03,2
P_025,59083.55504884136,16.663527596624164,0.03,2
P_025,59085.58720707976,16.775542741202695,0.03,2
P_026,59001.057924104236,17.396650706023394,0.03,1
P_026,59002.950196648744,17.29400128729106,0.03,2
P_026,59003.672209619835,17.244965055977758,0.03,2
P_026,59006.315052740545,17.232946193584826,0.03,2
P_026,59006.91795674872,17.369514910410764,0.03,2
P_026,59007.02891023901,17.349293794070864,0.03,2
P_026,59007.04778875035,17.42140405570787,0.03,1
P_026,59009.96716671352,17.377567916349633,0.03,2
P_026,59013.03681497508,17.43192700588953,0.03,1
P_026,59015.3483514259,17.39779325154025,0.03,1
P_026,59015.60619704796,17.306620659611195,0.03,1
P_026,59020.220516961446,17.344635347589584,0.03,2
P_026,59024.289845383966,17.31160559336881,0.03,1
P_026,59024.69789765157,17.338050081764333,0.03,2
P_026,59026.760833164415,17.327984305626053,0.03,1
P_026,59026.96134163179,17.34213169833657,0.03,1
P_026,59032.170929679545,17.421665357672985,0.03,1
P_026,59032.294155205556,17.32607012458372,0.03,2
P_026,59032.44588612685,17.293900989368822,0.03,2
P_026,59034.313798992196,17.322063398713407,0.03,2
P_026,59034.61114166539,17.32977684410499,0.03,1
P_026,59035.833071957066,17.324536193365446,0.03,1
P_026,59035.86592015189,17.345232463252344,0.03,1
P_026,59036.290644617424,17.3321948324327,0.03,2
P_026,59036.64591401267,17.409466745201016,0.03,1
P_026,59037.78706734219,17.39947773792611,0.03,2
P_026,59038.807151325476,17.315728179586003,0.03,2
P_026,59039.689577966245,17.403188621302704,0.03,2
P_026,59040.704133999985,17.42404882665389,0.03,2
P_026,59041.18837804016,17.354301029330724,0.03,2
P_026,59041.20386195856,17.31192582143423,0.03,2
P_026,59041.31133466547,17.37599196950361,0.03,2
P_026,59042.14791374556,17.350267586723536,0.03,1
P_026,59045.85906162501,17.371147062339006,0.03,1
P_026,59046.7427288183,17.30125502567762,0.03,2
P_026,59046.9567159833,17.459265558467962,0.03,2
P_026,59047.843222013435,17.34459415932252,0.03,2
P_026,59048.59096134681,17.3810184705914,0.03,1
P_026,59052.486135804975,17.3247860302904,0.03,1
P_026,59054.8255328928,17.36242391829388,0.03,2
P_026,59055.15962477141,17.240021462682897,0.03,2
P_026,59055.1793228442,17.289671475878,0.03,2
P_026,59055.85317652821,17.231187832256467,0.03,2
P_026,59060.16796203477,17.404340581518213,0.03,2
P_026,59062.00426650276,17.2855354343662,0.03,2
P_026,59063.34662491487,17.277108894638445,0.03,1
P_026,59066.651524011046,17.4115365768643,0.03,2
P_026,59066.83413962012,17.330649097808823,0.03,1
P_026,59069.02090545229,17.34695019524732,0.03,2
P_026,59069.67170294143,17.409084226490634,0.03,2
P_026,59070.431417124,17.379987217980606,0.03,2
